==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): d209ef6
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_hub_tight_P5_R20_seed1         igvnd_wDLY  heuristic_    66528.50     128.50     664.00     0         -      60.0
  scn_hub_tight_P5_R20_seed1         igvnd_wMOV  heuristic_      789.50     127.50     662.00     0         -      60.0
  scn_hub_tight_P5_R30_seed1         igvnd_wMK   heuristic_    24502.50     222.50    2252.50     0         -      60.2
  scn_hub_tight_P5_R30_seed1         igvnd_wDLY  heuristic_   215669.50     219.50    2154.50     0         -      60.1
  scn_hub_tight_P5_R30_seed1         igvnd_wMOV  heuristic_     2217.00     218.50    1998.50     0         -      60.1
  scn_hub_tight_P5_R5_seed1          igvnd_wMK   heuristic_     3003.00      30.00       3.00     0         -      60.0
  scn_hub_tight_P5_R5_seed1          igvnd_wDLY  heuristic_      330.00      30.00       3.00     0         -      60.0
  scn_hub_tight_P5_R5_seed1          igvnd_wMOV  heuristic_       33.00      30.00       3.00     0         -      60.0
  scn_none_tight_P5_R10_seed1        igvnd_wMK   heuristic_     5844.50      57.50      94.50     0         -      60.0
  scn_none_tight_P5_R10_seed1        igvnd_wDLY  heuristic_     9408.50      58.50      93.50     0         -      60.0
  scn_none_tight_P5_R10_seed1        igvnd_wMOV  heuristic_      152.00      58.50      93.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed1    igvnd_wMK   heuristic_     5854.50      58.50       4.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed1    igvnd_wDLY  heuristic_      359.50      59.50       3.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed1    igvnd_wMOV  heuristic_       62.50      59.50       3.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed1    igvnd_wMK   heuristic_    12279.50     119.50     329.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed1    igvnd_wDLY  heuristic_    33123.50     123.50     330.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed1    igvnd_wMOV  heuristic_      444.50     126.50     318.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed1    igvnd_wMK   heuristic_    23463.00     218.50    1613.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed1    igvnd_wDLY  heuristic_   128511.50     211.50    1283.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed1    igvnd_wMOV  heuristic_     1614.50     224.50    1390.00     0         -      60.5
  scn_two_rows_loose_P5_R5_seed1     igvnd_wMK   heuristic_     3000.00      30.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed1     igvnd_wDLY  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed1     igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed1   igvnd_wMK   heuristic_     5904.50      58.50      54.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed1   igvnd_wDLY  heuristic_     5508.50      58.50      54.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed1   igvnd_wMOV  heuristic_      113.00      58.50      54.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed1   igvnd_wMK   heuristic_    12557.00     120.50     507.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed1   igvnd_wDLY  heuristic_    48873.50     123.50     487.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed1   igvnd_wMOV  heuristic_      611.00     125.50     485.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed1   igvnd_wMK   heuristic_    22993.50     212.50    1743.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed1   igvnd_wDLY  heuristic_   178239.50     239.50    1780.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed1   igvnd_wMOV  heuristic_     1911.50     229.50    1682.00     0         -      60.1
  scn_two_rows_medium_P5_R5_seed1    igvnd_wMK   heuristic_     3000.00      30.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed1    igvnd_wDLY  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed1    igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed1    igvnd_wMK   heuristic_     5868.50      57.50     118.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed1    igvnd_wDLY  heuristic_     9608.50      58.50      95.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed1    igvnd_wMOV  heuristic_      154.00      58.50      95.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed1    igvnd_wMK   heuristic_    12918.00     122.50     668.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed1    igvnd_wDLY  heuristic_    61223.50     123.50     611.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed1    igvnd_wMOV  heuristic_      734.50     123.50     611.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed1    igvnd_wMK   heuristic_    23704.50     214.50    2254.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed1    igvnd_wDLY  heuristic_   192569.00     219.00    1923.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed1    igvnd_wMOV  heuristic_     2161.50     221.00    1940.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed1     igvnd_wMK   heuristic_     3000.00      30.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed1     igvnd_wDLY  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed1     igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed2       igvnd_wMK   heuristic_     7176.00      71.50      12.00    14         -      60.0
  scn_chain_loose_P5_R10_seed2       igvnd_wDLY  heuristic_      838.50      76.50       7.50    12         -      60.0
  scn_chain_loose_P5_R10_seed2       igvnd_wMOV  heuristic_       81.50      72.50       9.00     0         -      60.1
  scn_chain_loose_P5_R20_seed2       igvnd_wMK   heuristic_    13735.50     132.50     453.50    32         -      60.1
  scn_chain_loose_P5_R20_seed2       igvnd_wDLY  heuristic_    45242.50     144.50     450.50    48         -      60.0
  scn_chain_loose_P5_R20_seed2       igvnd_wMOV  heuristic_      638.50     155.50     483.00     0         -      60.1
  scn_chain_loose_P5_R30_seed2       igvnd_wMK   heuristic_    24875.00     227.50    2043.00    82         -      60.3
  scn_chain_loose_P5_R30_seed2       igvnd_wDLY  heuristic_   167421.50     251.50    1671.00    70         -      60.2
  scn_chain_loose_P5_R30_seed2       igvnd_wMOV  heuristic_     2088.00     244.00    1844.00     0         -      60.2
  scn_chain_loose_P5_R5_seed2        igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed2        igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed2        igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed2      igvnd_wMK   heuristic_     7294.50      72.00      76.50    18         -      60.0
  scn_chain_medium_P5_R10_seed2      igvnd_wDLY  heuristic_     7285.50      71.50      72.00    14         -      60.0
  scn_chain_medium_P5_R10_seed2      igvnd_wMOV  heuristic_      168.00      74.50      93.50     0         -      60.0
  scn_chain_medium_P5_R20_seed2      igvnd_wMK   heuristic_    14590.50     138.00     750.50    40         -      60.1
  scn_chain_medium_P5_R20_seed2      igvnd_wDLY  heuristic_    64034.00     140.00     638.50    44         -      60.0
  scn_chain_medium_P5_R20_seed2      igvnd_wMOV  heuristic_      842.50     154.00     688.50     0         -      60.0
  scn_chain_medium_P5_R30_seed2      igvnd_wMK   heuristic_    26196.50     237.50    2374.50    72         -      60.2
  scn_chain_medium_P5_R30_seed2      igvnd_wDLY  heuristic_   197152.50     232.50    1968.50    70         -      60.2
  scn_chain_medium_P5_R30_seed2      igvnd_wMOV  heuristic_     2434.00     244.00    2190.00     0         -      60.1
  scn_chain_medium_P5_R5_seed2       igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed2       igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed2       igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed2       igvnd_wMK   heuristic_     7296.00      71.50     128.00    18         -      60.2
  scn_chain_tight_P5_R10_seed2       igvnd_wDLY  heuristic_    12735.00      75.00     126.50    10         -      60.0
  scn_chain_tight_P5_R10_seed2       igvnd_wMOV  heuristic_      216.00      74.50     141.50     0         -      60.0
  scn_chain_tight_P5_R20_seed2       igvnd_wMK   heuristic_    14467.50     135.50     877.50    40         -      60.0
  scn_chain_tight_P5_R20_seed2       igvnd_wDLY  heuristic_    77008.00     158.00     768.50     0         -      60.0
  scn_chain_tight_P5_R20_seed2       igvnd_wMOV  heuristic_     1009.00     160.50     848.50     0         -      60.1
  scn_chain_tight_P5_R30_seed2       igvnd_wMK   heuristic_    26598.00     240.50    2490.00    58         -      60.3
  scn_chain_tight_P5_R30_seed2       igvnd_wDLY  heuristic_   227154.00     254.00    2269.00     0         -      60.1
  scn_chain_tight_P5_R30_seed2       igvnd_wMOV  heuristic_     2686.00     244.00    2442.00     0         -      60.1
  scn_chain_tight_P5_R5_seed2        igvnd_wMK   heuristic_     3706.00      37.00       6.00     0         -      60.0
  scn_chain_tight_P5_R5_seed2        igvnd_wDLY  heuristic_      241.00      39.00       2.00     2         -      60.0
  scn_chain_tight_P5_R5_seed2        igvnd_wMOV  heuristic_       43.00      37.00       6.00     0         -      60.0
  scn_hub_loose_P5_R10_seed2         igvnd_wMK   heuristic_     7054.50      70.50       4.50     0         -      60.1
  scn_hub_loose_P5_R10_seed2         igvnd_wDLY  heuristic_      520.50      70.50       4.50     0         -      60.0
  scn_hub_loose_P5_R10_seed2         igvnd_wMOV  heuristic_       75.00      70.50       4.50     0         -      60.0
  scn_hub_loose_P5_R20_seed2         igvnd_wMK   heuristic_    12696.00     123.50     346.00     0         -      60.0
  scn_hub_loose_P5_R20_seed2         igvnd_wDLY  heuristic_    33475.50     125.50     333.50     0         -      60.1
  scn_hub_loose_P5_R20_seed2         igvnd_wMOV  heuristic_      457.00     125.50     331.50     0         -      60.0
  scn_hub_loose_P5_R30_seed2         igvnd_wMK   heuristic_    23179.50     214.50    1729.50     0         -      60.2
  scn_hub_loose_P5_R30_seed2         igvnd_wDLY  heuristic_   141467.00     233.00    1411.50    84         -      60.2
  scn_hub_loose_P5_R30_seed2         igvnd_wMOV  heuristic_     1677.00     231.50    1445.50     0         -      60.1
  scn_hub_loose_P5_R5_seed2          igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed2          igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed2          igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed2        igvnd_wMK   heuristic_     7118.50      70.50      68.50     0         -      60.0
  scn_hub_medium_P5_R10_seed2        igvnd_wDLY  heuristic_     6920.50      70.50      68.50     0         -      60.1
  scn_hub_medium_P5_R10_seed2        igvnd_wMOV  heuristic_      139.00      70.50      68.50     0         -      60.0
  scn_hub_medium_P5_R20_seed2        igvnd_wMK   heuristic_    12924.00     123.50     574.00     0         -      60.1
  scn_hub_medium_P5_R20_seed2        igvnd_wDLY  heuristic_    54774.50     124.50     546.50     0         -      60.1
  scn_hub_medium_P5_R20_seed2        igvnd_wMOV  heuristic_      641.00     125.50     515.50     0         -      60.1
  scn_hub_medium_P5_R30_seed2        igvnd_wMK   heuristic_    24674.00     228.00    1828.00    46         -      60.2
  scn_hub_medium_P5_R30_seed2        igvnd_wDLY  heuristic_   175797.00     225.00    1755.00    72         -      60.1
  scn_hub_medium_P5_R30_seed2        igvnd_wMOV  heuristic_     2144.50     249.00    1895.50     0         -      60.1
  scn_hub_medium_P5_R5_seed2         igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed2         igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed2         igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed2         igvnd_wMK   heuristic_     7172.50      70.50     122.50     0         -      60.0
  scn_hub_tight_P5_R10_seed2         igvnd_wDLY  heuristic_    12320.50      70.50     122.50     0         -      60.0
  scn_hub_tight_P5_R10_seed2         igvnd_wMOV  heuristic_      193.00      70.50     122.50     0         -      60.0
  scn_hub_tight_P5_R20_seed2         igvnd_wMK   heuristic_    13250.00     125.50     700.00     0         -      60.0
  scn_hub_tight_P5_R20_seed2         igvnd_wDLY  heuristic_    64024.50     124.50     639.00     0         -      60.1
  scn_hub_tight_P5_R20_seed2         igvnd_wMOV  heuristic_      792.50     127.50     665.00     0         -      60.1
  scn_hub_tight_P5_R30_seed2         igvnd_wMK   heuristic_    24205.50     218.50    2355.50     0         -      60.1
  scn_hub_tight_P5_R30_seed2         igvnd_wDLY  heuristic_   212265.50     215.50    2120.50     0         -      60.2
  scn_hub_tight_P5_R30_seed2         igvnd_wMOV  heuristic_     2334.00     216.50    2117.50     0         -      60.1
  scn_hub_tight_P5_R5_seed2          igvnd_wMK   heuristic_     3701.00      37.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed2          igvnd_wDLY  heuristic_      137.00      37.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed2          igvnd_wMOV  heuristic_       38.00      37.00       1.00     0         -      60.0
  scn_none_tight_P5_R10_seed2        igvnd_wMK   heuristic_     6858.50      67.50     108.50     0         -      60.0
  scn_none_tight_P5_R10_seed2        igvnd_wDLY  heuristic_    10917.50      67.50     108.50     0         -      60.0
  scn_none_tight_P5_R10_seed2        igvnd_wMOV  heuristic_      176.00      67.50     108.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed2    igvnd_wMK   heuristic_     6778.50      67.50      20.50     8         -      60.0
  scn_two_rows_loose_P5_R10_seed2    igvnd_wDLY  heuristic_       70.50      70.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed2    igvnd_wMOV  heuristic_       70.50      70.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed2    igvnd_wMK   heuristic_    12478.00     121.50     328.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed2    igvnd_wDLY  heuristic_    29925.50     125.50     298.00     0         -      60.4
  scn_two_rows_loose_P5_R20_seed2    igvnd_wMOV  heuristic_      435.50     126.50     309.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed2    igvnd_wMK   heuristic_    21719.00     204.50    1269.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed2    igvnd_wDLY  heuristic_   123660.50     210.50    1234.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed2    igvnd_wMOV  heuristic_     1494.50     208.50    1286.00     0         -      60.1
  scn_two_rows_loose_P5_R5_seed2     igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed2     igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed2     igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed2   igvnd_wMK   heuristic_     6826.00      67.50      68.00     8         -      60.0
  scn_two_rows_medium_P5_R10_seed2   igvnd_wDLY  heuristic_     6018.50      68.50      59.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed2   igvnd_wMOV  heuristic_      128.00      68.50      59.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed2   igvnd_wMK   heuristic_    12840.50     123.50     490.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed2   igvnd_wDLY  heuristic_    48072.50     122.50     479.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed2   igvnd_wMOV  heuristic_      606.00     121.50     484.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed2   igvnd_wMK   heuristic_    22922.00     212.50    1640.00    32         -      60.6
  scn_two_rows_medium_P5_R30_seed2   igvnd_wDLY  heuristic_   167725.00     225.00    1675.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed2   igvnd_wMOV  heuristic_     1783.00     219.50    1563.50     0         -      60.0
  scn_two_rows_medium_P5_R5_seed2    igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed2    igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed2    igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wMK   heuristic_     6961.50      68.50     111.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wDLY  heuristic_    11218.50      68.50     111.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wMOV  heuristic_      180.00      68.50     111.50     0         -      60.1
  scn_two_rows_tight_P5_R20_seed2    igvnd_wMK   heuristic_    13045.00     123.50     695.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed2    igvnd_wDLY  heuristic_    62528.50     128.50     624.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed2    igvnd_wMOV  heuristic_      753.50     131.50     622.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed2    igvnd_wMK   heuristic_    22535.50     205.50    1985.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed2    igvnd_wDLY  heuristic_   186972.00     222.00    1867.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed2    igvnd_wMOV  heuristic_     2044.00     208.50    1835.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed2     igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed2     igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed2     igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed3       igvnd_wMK   heuristic_     6691.50      66.50      27.50    14         -      60.0
  scn_chain_loose_P5_R10_seed3       igvnd_wDLY  heuristic_      633.00      67.00       5.50    16         -      60.0
  scn_chain_loose_P5_R10_seed3       igvnd_wMOV  heuristic_       74.50      65.50       9.00     0         -      60.0
  scn_chain_loose_P5_R20_seed3       igvnd_wMK   heuristic_    14567.50     140.00     523.50    44         -      60.0
  scn_chain_loose_P5_R20_seed3       igvnd_wDLY  heuristic_    49047.00     145.00     488.50    52         -      60.0
  scn_chain_loose_P5_R20_seed3       igvnd_wMOV  heuristic_      650.00     163.00     487.00     0         -      60.2
  scn_chain_loose_P5_R30_seed3       igvnd_wMK   heuristic_    26047.50     239.00    2081.50    66         -      60.2
  scn_chain_loose_P5_R30_seed3       igvnd_wDLY  heuristic_   165380.00     244.00    1650.50    86         -      60.3
  scn_chain_loose_P5_R30_seed3       igvnd_wMOV  heuristic_     2014.00     233.00    1781.00     0         -      60.2
  scn_chain_loose_P5_R5_seed3        igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed3        igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed3        igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed3      igvnd_wMK   heuristic_     6707.00      66.00      89.00    18         -      60.0
  scn_chain_medium_P5_R10_seed3      igvnd_wDLY  heuristic_     6738.50      70.50      66.50    18         -      60.0
  scn_chain_medium_P5_R10_seed3      igvnd_wMOV  heuristic_      142.00      65.50      76.50     0         -      60.0
  scn_chain_medium_P5_R20_seed3      igvnd_wMK   heuristic_    14618.50     138.50     726.50    42         -      60.0
  scn_chain_medium_P5_R20_seed3      igvnd_wDLY  heuristic_    66800.50     146.50     666.00    54         -      60.1
  scn_chain_medium_P5_R20_seed3      igvnd_wMOV  heuristic_      895.50     155.50     740.00     0         -      60.0
  scn_chain_medium_P5_R30_seed3      igvnd_wMK   heuristic_    25722.00     234.50    2200.00    72         -      60.3
  scn_chain_medium_P5_R30_seed3      igvnd_wDLY  heuristic_   198452.50     228.50    1981.50    74         -      60.2
  scn_chain_medium_P5_R30_seed3      igvnd_wMOV  heuristic_     2394.00     233.00    2161.00     0         -      60.1
  scn_chain_medium_P5_R5_seed3       igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed3       igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed3       igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wMK   heuristic_     6591.50      64.50     125.50    16         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wDLY  heuristic_    11740.50      72.50     116.50    18         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wMOV  heuristic_      205.00      66.00     139.00     0         -      60.0
  scn_chain_tight_P5_R20_seed3       igvnd_wMK   heuristic_    15076.00     141.50     884.00    42         -      60.0
  scn_chain_tight_P5_R20_seed3       igvnd_wDLY  heuristic_    83443.00     147.00     832.50    46         -      60.0
  scn_chain_tight_P5_R20_seed3       igvnd_wMOV  heuristic_      994.00     152.00     842.00     0         -      60.1
  scn_chain_tight_P5_R30_seed3       igvnd_wMK   heuristic_    26812.00     242.50    2562.00     0         -      60.2
  scn_chain_tight_P5_R30_seed3       igvnd_wDLY  heuristic_   236466.50     246.50    2361.50    70         -      60.1
  scn_chain_tight_P5_R30_seed3       igvnd_wMOV  heuristic_     2665.00     233.00    2432.00     0         -      60.2
  scn_chain_tight_P5_R5_seed3        igvnd_wMK   heuristic_     3106.00      31.00       4.00     2         -      60.0
  scn_chain_tight_P5_R5_seed3        igvnd_wDLY  heuristic_      337.00      31.00       3.00     6         -      60.0
  scn_chain_tight_P5_R5_seed3        igvnd_wMOV  heuristic_       37.00      31.00       6.00     0         -      60.0
  scn_hub_loose_P5_R10_seed3         igvnd_wMK   heuristic_     6355.50      63.50       5.50     0         -      60.0
  scn_hub_loose_P5_R10_seed3         igvnd_wDLY  heuristic_      613.50      63.50       5.50     0         -      60.0
  scn_hub_loose_P5_R10_seed3         igvnd_wMOV  heuristic_       69.00      63.50       5.50     0         -      60.0
  scn_hub_loose_P5_R20_seed3         igvnd_wMK   heuristic_    13355.00     129.50     405.00     0         -      60.0
  scn_hub_loose_P5_R20_seed3         igvnd_wDLY  heuristic_    41331.50     131.50     412.00     0         -      60.1
  scn_hub_loose_P5_R20_seed3         igvnd_wMOV  heuristic_      538.50     129.50     409.00     0         -      60.1
  scn_hub_loose_P5_R30_seed3         igvnd_wMK   heuristic_    24895.00     231.00    1729.00    66         -      60.2
  scn_hub_loose_P5_R30_seed3         igvnd_wDLY  heuristic_   135064.50     214.50    1348.50     0         -      60.3
  scn_hub_loose_P5_R30_seed3         igvnd_wMOV  heuristic_     1699.50     217.50    1482.00     0         -      60.1
  scn_hub_loose_P5_R5_seed3          igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed3          igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed3          igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed3        igvnd_wMK   heuristic_     6420.50      63.50      70.50     0         -      60.0
  scn_hub_medium_P5_R10_seed3        igvnd_wDLY  heuristic_     6773.50      67.50      67.00     6         -      60.0
  scn_hub_medium_P5_R10_seed3        igvnd_wMOV  heuristic_      134.00      63.50      70.50     0         -      60.0
  scn_hub_medium_P5_R20_seed3        igvnd_wMK   heuristic_    13366.00     127.50     616.00     0         -      60.0
  scn_hub_medium_P5_R20_seed3        igvnd_wDLY  heuristic_    60930.50     130.50     608.00     0         -      60.0
  scn_hub_medium_P5_R20_seed3        igvnd_wMOV  heuristic_      720.50     128.50     592.00     0         -      60.0
  scn_hub_medium_P5_R30_seed3        igvnd_wMK   heuristic_    25821.50     237.00    2059.50    62         -      60.3
  scn_hub_medium_P5_R30_seed3        igvnd_wDLY  heuristic_   188468.50     218.50    1882.50     0         -      60.1
  scn_hub_medium_P5_R30_seed3        igvnd_wMOV  heuristic_     2361.50     228.50    2133.00     0         -      60.1
  scn_hub_medium_P5_R5_seed3         igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed3         igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed3         igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wMK   heuristic_     6478.50      63.50     128.50     0         -      60.1
  scn_hub_tight_P5_R10_seed3         igvnd_wDLY  heuristic_    11643.00      77.00     115.50    16         -      60.2
  scn_hub_tight_P5_R10_seed3         igvnd_wMOV  heuristic_      186.00      66.50     119.50     0         -      60.0
  scn_hub_tight_P5_R20_seed3         igvnd_wMK   heuristic_    13474.00     127.50     724.00     0         -      60.0
  scn_hub_tight_P5_R20_seed3         igvnd_wDLY  heuristic_    73829.50     129.50     737.00     0         -      60.6
  scn_hub_tight_P5_R20_seed3         igvnd_wMOV  heuristic_      865.50     130.50     735.00     0         -      60.0
  scn_hub_tight_P5_R30_seed3         igvnd_wMK   heuristic_    24996.50     225.50    2446.50     0         -      60.2
  scn_hub_tight_P5_R30_seed3         igvnd_wDLY  heuristic_   214796.00     244.00    2145.00    52         -      60.1
  scn_hub_tight_P5_R30_seed3         igvnd_wMOV  heuristic_     2370.00     221.50    2148.50     0         -      60.2
  scn_hub_tight_P5_R5_seed3          igvnd_wMK   heuristic_     3101.00      31.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wDLY  heuristic_      131.00      31.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wMOV  heuristic_       32.00      31.00       1.00     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMK   heuristic_     6347.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wDLY  heuristic_     9812.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMOV  heuristic_      160.00      62.50      97.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMK   heuristic_     6261.00      62.50      11.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wDLY  heuristic_      115.50      65.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMOV  heuristic_       66.00      65.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMK   heuristic_    13023.50     126.50     373.50     0         -      60.1
  scn_two_rows_loose_P5_R20_seed3    igvnd_wDLY  heuristic_    37331.50     131.50     372.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMOV  heuristic_      498.50     128.50     370.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMK   heuristic_    23020.50     216.00    1420.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed3    igvnd_wDLY  heuristic_   133730.00     230.00    1335.00     0         -      60.0
