==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 3bc423c
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_hub_tight_P5_R20_seed1         igvnd_wDLY  heuristic_    66430.00     140.00     662.50    40         -      60.3
  scn_hub_tight_P5_R20_seed1         igvnd_wMOV  heuristic_      814.50     128.50     686.00     0         -      60.1
  scn_hub_tight_P5_R30_seed1         igvnd_wMK   heuristic_    26079.50     235.00    2527.50    52         -      60.1
  scn_hub_tight_P5_R30_seed1         igvnd_wDLY  heuristic_   207873.50     223.50    2076.50     0         -      60.4
  scn_hub_tight_P5_R30_seed1         igvnd_wMOV  heuristic_     2309.00     223.50    2085.50     0         -      60.1
  scn_hub_tight_P5_R5_seed1          igvnd_wMK   heuristic_     3002.00      30.00       0.00     2         -      60.0
  scn_hub_tight_P5_R5_seed1          igvnd_wDLY  heuristic_       32.00      30.00       0.00     2         -      60.0
  scn_hub_tight_P5_R5_seed1          igvnd_wMOV  heuristic_       33.00      30.00       3.00     0         -      60.0
  scn_none_tight_P5_R10_seed1        igvnd_wMK   heuristic_     5844.50      57.50      94.50     0         -      60.0
  scn_none_tight_P5_R10_seed1        igvnd_wDLY  heuristic_     9408.50      58.50      93.50     0         -      60.0
  scn_none_tight_P5_R10_seed1        igvnd_wMOV  heuristic_      152.00      58.50      93.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed1    igvnd_wMK   heuristic_     5781.50      57.50      27.50     4         -      60.0
  scn_two_rows_loose_P5_R10_seed1    igvnd_wDLY  heuristic_      359.50      59.50       3.00     0         -      60.1
  scn_two_rows_loose_P5_R10_seed1    igvnd_wMOV  heuristic_       62.50      59.50       3.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed1    igvnd_wMK   heuristic_    12279.50     119.50     329.50     0         -      60.2
  scn_two_rows_loose_P5_R20_seed1    igvnd_wDLY  heuristic_    33123.50     123.50     330.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed1    igvnd_wMOV  heuristic_      444.50     126.50     318.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed1    igvnd_wMK   heuristic_    23380.00     219.00    1480.00     0         -      60.2
  scn_two_rows_loose_P5_R30_seed1    igvnd_wDLY  heuristic_   137372.50     222.50    1371.50     0         -      60.2
  scn_two_rows_loose_P5_R30_seed1    igvnd_wMOV  heuristic_     1622.50     226.50    1396.00     0         -      60.1
  scn_two_rows_loose_P5_R5_seed1     igvnd_wMK   heuristic_     3000.00      30.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed1     igvnd_wDLY  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed1     igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed1   igvnd_wMK   heuristic_     5831.50      57.50      77.50     4         -      60.0
  scn_two_rows_medium_P5_R10_seed1   igvnd_wDLY  heuristic_     5508.50      58.50      54.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed1   igvnd_wMOV  heuristic_      113.00      58.50      54.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed1   igvnd_wMK   heuristic_    12701.50     121.50     551.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed1   igvnd_wDLY  heuristic_    49074.50     124.50     489.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed1   igvnd_wMOV  heuristic_      611.00     125.50     485.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed1   igvnd_wMK   heuristic_    23245.50     212.50    1995.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed1   igvnd_wDLY  heuristic_   164720.50     220.50    1645.00     0         -      60.2
  scn_two_rows_medium_P5_R30_seed1   igvnd_wMOV  heuristic_     1919.00     219.50    1699.50     0         -      60.2
  scn_two_rows_medium_P5_R5_seed1    igvnd_wMK   heuristic_     3000.00      30.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed1    igvnd_wDLY  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed1    igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed1    igvnd_wMK   heuristic_     5859.00      57.50     105.00     4         -      60.0
  scn_two_rows_tight_P5_R10_seed1    igvnd_wDLY  heuristic_     9608.50      58.50      95.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed1    igvnd_wMOV  heuristic_      154.00      58.50      95.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed1    igvnd_wMK   heuristic_    12796.00     121.50     646.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed1    igvnd_wDLY  heuristic_    61223.50     123.50     611.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed1    igvnd_wMOV  heuristic_      734.50     123.50     611.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed1    igvnd_wMK   heuristic_    23844.50     215.50    2294.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed1    igvnd_wDLY  heuristic_   201336.50     236.50    2011.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed1    igvnd_wMOV  heuristic_     2216.00     220.50    1995.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed1     igvnd_wMK   heuristic_     3000.00      30.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed1     igvnd_wDLY  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed1     igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed2       igvnd_wMK   heuristic_     7184.50      71.50      20.50    14         -      60.0
  scn_chain_loose_P5_R10_seed2       igvnd_wDLY  heuristic_      439.50      73.50       3.50    16         -      60.0
  scn_chain_loose_P5_R10_seed2       igvnd_wMOV  heuristic_       81.50      72.50       9.00     0         -      60.1
  scn_chain_loose_P5_R20_seed2       igvnd_wMK   heuristic_    14189.00     136.50     503.00    36         -      60.1
  scn_chain_loose_P5_R20_seed2       igvnd_wDLY  heuristic_    41384.00     148.00     412.00    36         -      60.1
  scn_chain_loose_P5_R20_seed2       igvnd_wMOV  heuristic_      648.50     153.00     495.50     0         -      60.3
  scn_chain_loose_P5_R30_seed2       igvnd_wMK   heuristic_    26265.50     240.00    2189.50    76         -      60.1
  scn_chain_loose_P5_R30_seed2       igvnd_wDLY  heuristic_   170867.00     243.00    1705.50    74         -      60.3
  scn_chain_loose_P5_R30_seed2       igvnd_wMOV  heuristic_     2088.00     244.00    1844.00     0         -      60.4
  scn_chain_loose_P5_R5_seed2        igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed2        igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed2        igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed2      igvnd_wMK   heuristic_     7138.50      70.50      74.50    14         -      60.0
  scn_chain_medium_P5_R10_seed2      igvnd_wDLY  heuristic_     6835.50      75.50      67.50    10         -      60.1
  scn_chain_medium_P5_R10_seed2      igvnd_wMOV  heuristic_      152.00      72.50      79.50     0         -      60.0
  scn_chain_medium_P5_R20_seed2      igvnd_wMK   heuristic_    14114.00     134.00     684.00    30         -      60.1
  scn_chain_medium_P5_R20_seed2      igvnd_wDLY  heuristic_    59885.50     139.50     597.00    46         -      60.0
  scn_chain_medium_P5_R20_seed2      igvnd_wMOV  heuristic_      842.50     154.00     688.50     0         -      60.3
  scn_chain_medium_P5_R30_seed2      igvnd_wMK   heuristic_    25407.50     232.50    2081.50    76         -      60.2
  scn_chain_medium_P5_R30_seed2      igvnd_wDLY  heuristic_   204366.00     254.00    2040.50    62         -      60.3
  scn_chain_medium_P5_R30_seed2      igvnd_wMOV  heuristic_     2434.00     244.00    2190.00     0         -      60.3
  scn_chain_medium_P5_R5_seed2       igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed2       igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed2       igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed2       igvnd_wMK   heuristic_     7282.00      71.50     122.00    10         -      60.0
  scn_chain_tight_P5_R10_seed2       igvnd_wDLY  heuristic_    12142.50      74.50     120.50    18         -      60.0
  scn_chain_tight_P5_R10_seed2       igvnd_wMOV  heuristic_      216.00      74.50     141.50     0         -      60.0
  scn_chain_tight_P5_R20_seed2       igvnd_wMK   heuristic_    14466.50     135.50     864.50    52         -      60.1
  scn_chain_tight_P5_R20_seed2       igvnd_wDLY  heuristic_    76171.50     139.50     760.00    32         -      60.0
  scn_chain_tight_P5_R20_seed2       igvnd_wMOV  heuristic_     1032.00     139.00     893.00     0         -      60.1
  scn_chain_tight_P5_R30_seed2       igvnd_wMK   heuristic_    26166.50     235.00    2592.50    74         -      60.4
  scn_chain_tight_P5_R30_seed2       igvnd_wDLY  heuristic_   227154.00     254.00    2269.00     0         -      60.2
  scn_chain_tight_P5_R30_seed2       igvnd_wMOV  heuristic_     2686.00     244.00    2442.00     0         -      60.4
  scn_chain_tight_P5_R5_seed2        igvnd_wMK   heuristic_     3706.00      37.00       6.00     0         -      60.0
  scn_chain_tight_P5_R5_seed2        igvnd_wDLY  heuristic_      141.00      39.00       1.00     2         -      60.0
  scn_chain_tight_P5_R5_seed2        igvnd_wMOV  heuristic_       43.00      37.00       6.00     0         -      60.0
  scn_hub_loose_P5_R10_seed2         igvnd_wMK   heuristic_     7054.50      70.50       4.50     0         -      60.3
  scn_hub_loose_P5_R10_seed2         igvnd_wDLY  heuristic_      285.50      77.50       2.00     8         -      60.0
  scn_hub_loose_P5_R10_seed2         igvnd_wMOV  heuristic_       75.00      70.50       4.50     0         -      60.0
  scn_hub_loose_P5_R20_seed2         igvnd_wMK   heuristic_    12787.50     124.50     337.50     0         -      60.0
  scn_hub_loose_P5_R20_seed2         igvnd_wDLY  heuristic_    34025.50     125.50     339.00     0         -      60.1
  scn_hub_loose_P5_R20_seed2         igvnd_wMOV  heuristic_      496.50     128.50     368.00     0         -      60.1
  scn_hub_loose_P5_R30_seed2         igvnd_wMK   heuristic_    23276.00     213.50    1926.00     0         -      60.2
  scn_hub_loose_P5_R30_seed2         igvnd_wDLY  heuristic_   148314.00     246.00    1480.00    68         -      60.2
  scn_hub_loose_P5_R30_seed2         igvnd_wMOV  heuristic_     1677.00     231.50    1445.50     0         -      60.4
  scn_hub_loose_P5_R5_seed2          igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed2          igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed2          igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed2        igvnd_wMK   heuristic_     7118.50      70.50      68.50     0         -      60.1
  scn_hub_medium_P5_R10_seed2        igvnd_wDLY  heuristic_     6920.50      70.50      68.50     0         -      60.0
  scn_hub_medium_P5_R10_seed2        igvnd_wMOV  heuristic_      139.00      70.50      68.50     0         -      60.0
  scn_hub_medium_P5_R20_seed2        igvnd_wMK   heuristic_    13160.00     125.50     610.00     0         -      60.1
  scn_hub_medium_P5_R20_seed2        igvnd_wDLY  heuristic_    54033.00     151.00     538.50    32         -      60.1
  scn_hub_medium_P5_R20_seed2        igvnd_wMOV  heuristic_      642.00     125.50     516.50     0         -      60.0
  scn_hub_medium_P5_R30_seed2        igvnd_wMK   heuristic_    24867.50     229.00    1967.50     0         -      60.3
  scn_hub_medium_P5_R30_seed2        igvnd_wDLY  heuristic_   172642.50     252.50    1723.50    40         -      60.2
  scn_hub_medium_P5_R30_seed2        igvnd_wMOV  heuristic_     2256.00     221.50    2034.50     0         -      60.1
  scn_hub_medium_P5_R5_seed2         igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed2         igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed2         igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed2         igvnd_wMK   heuristic_     7172.50      70.50     122.50     0         -      60.0
  scn_hub_tight_P5_R10_seed2         igvnd_wDLY  heuristic_    12222.50      70.50     121.50     2         -      60.1
  scn_hub_tight_P5_R10_seed2         igvnd_wMOV  heuristic_      193.00      70.50     122.50     0         -      60.1
  scn_hub_tight_P5_R20_seed2         igvnd_wMK   heuristic_    13377.00     126.50     727.00     0         -      60.0
  scn_hub_tight_P5_R20_seed2         igvnd_wDLY  heuristic_    64024.50     124.50     639.00     0         -      60.1
  scn_hub_tight_P5_R20_seed2         igvnd_wMOV  heuristic_      776.50     125.50     651.00     0         -      60.1
  scn_hub_tight_P5_R30_seed2         igvnd_wMK   heuristic_    24205.50     218.50    2355.50     0         -      60.3
  scn_hub_tight_P5_R30_seed2         igvnd_wDLY  heuristic_   212265.50     215.50    2120.50     0         -      60.2
  scn_hub_tight_P5_R30_seed2         igvnd_wMOV  heuristic_     2334.00     216.50    2117.50     0         -      60.1
  scn_hub_tight_P5_R5_seed2          igvnd_wMK   heuristic_     3701.00      37.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed2          igvnd_wDLY  heuristic_      137.00      37.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed2          igvnd_wMOV  heuristic_       38.00      37.00       1.00     0         -      60.0
  scn_none_tight_P5_R10_seed2        igvnd_wMK   heuristic_     6858.50      67.50     108.50     0         -      60.0
  scn_none_tight_P5_R10_seed2        igvnd_wDLY  heuristic_    10917.50      67.50     108.50     0         -      60.0
  scn_none_tight_P5_R10_seed2        igvnd_wMOV  heuristic_      176.00      67.50     108.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed2    igvnd_wMK   heuristic_     6760.50      67.50       4.50     6         -      60.0
  scn_two_rows_loose_P5_R10_seed2    igvnd_wDLY  heuristic_       70.50      70.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed2    igvnd_wMOV  heuristic_       70.50      70.50       0.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed2    igvnd_wMK   heuristic_    12478.00     121.50     328.00     0         -      60.2
  scn_two_rows_loose_P5_R20_seed2    igvnd_wDLY  heuristic_    29925.50     125.50     298.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed2    igvnd_wMOV  heuristic_      443.50     128.50     315.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed2    igvnd_wMK   heuristic_    22696.00     213.00    1396.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed2    igvnd_wDLY  heuristic_   123660.50     210.50    1234.50     0         -      60.2
  scn_two_rows_loose_P5_R30_seed2    igvnd_wMOV  heuristic_     1494.50     208.50    1286.00     0         -      60.1
  scn_two_rows_loose_P5_R5_seed2     igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed2     igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed2     igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed2   igvnd_wMK   heuristic_     6909.50      68.50      59.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed2   igvnd_wDLY  heuristic_     6018.50      68.50      59.50     0         -      60.1
  scn_two_rows_medium_P5_R10_seed2   igvnd_wMOV  heuristic_      128.00      68.50      59.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed2   igvnd_wMK   heuristic_    12840.50     123.50     490.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed2   igvnd_wDLY  heuristic_    48272.50     122.50     481.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed2   igvnd_wMOV  heuristic_      607.50     121.50     486.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed2   igvnd_wMK   heuristic_    22659.50     210.00    1625.50    34         -      60.1
  scn_two_rows_medium_P5_R30_seed2   igvnd_wDLY  heuristic_   159969.00     219.00    1597.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed2   igvnd_wMOV  heuristic_     1783.00     219.50    1563.50     0         -      60.2
  scn_two_rows_medium_P5_R5_seed2    igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed2    igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed2    igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wMK   heuristic_     6869.50      67.50     113.50     6         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wDLY  heuristic_    11218.50      68.50     111.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed2    igvnd_wMOV  heuristic_      180.00      68.50     111.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed2    igvnd_wMK   heuristic_    13045.00     123.50     695.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed2    igvnd_wDLY  heuristic_    63623.50     123.50     635.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed2    igvnd_wMOV  heuristic_      741.50     123.50     618.00     0         -      60.9
  scn_two_rows_tight_P5_R30_seed2    igvnd_wMK   heuristic_    22819.50     206.50    2169.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed2    igvnd_wDLY  heuristic_   198423.50     223.50    1982.00     0         -      60.3
  scn_two_rows_tight_P5_R30_seed2    igvnd_wMOV  heuristic_     2047.00     209.50    1837.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed2     igvnd_wMK   heuristic_     3700.00      37.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed2     igvnd_wDLY  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed2     igvnd_wMOV  heuristic_       37.00      37.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed3       igvnd_wMK   heuristic_     6568.00      65.50       6.00    12         -      60.0
  scn_chain_loose_P5_R10_seed3       igvnd_wDLY  heuristic_      579.00      67.00       5.00    12         -      60.0
  scn_chain_loose_P5_R10_seed3       igvnd_wMOV  heuristic_       74.50      65.50       9.00     0         -      60.0
  scn_chain_loose_P5_R20_seed3       igvnd_wMK   heuristic_    14508.50     139.00     564.50    44         -      60.1
  scn_chain_loose_P5_R20_seed3       igvnd_wDLY  heuristic_    47887.00     141.00     477.00    46         -      60.1
  scn_chain_loose_P5_R20_seed3       igvnd_wMOV  heuristic_      650.00     163.00     487.00     0         -      60.1
  scn_chain_loose_P5_R30_seed3       igvnd_wMK   heuristic_    25964.50     237.50    2146.50    68         -      60.3
  scn_chain_loose_P5_R30_seed3       igvnd_wDLY  heuristic_   159001.00     235.00    1587.00    66         -      60.3
  scn_chain_loose_P5_R30_seed3       igvnd_wMOV  heuristic_     2014.00     233.00    1781.00     0         -      60.1
  scn_chain_loose_P5_R5_seed3        igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed3        igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed3        igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed3      igvnd_wMK   heuristic_     6760.00      66.50      98.00    12         -      60.0
  scn_chain_medium_P5_R10_seed3      igvnd_wDLY  heuristic_     6186.00      70.00      61.00    16         -      60.2
  scn_chain_medium_P5_R10_seed3      igvnd_wMOV  heuristic_      142.00      65.50      76.50     0         -      60.0
  scn_chain_medium_P5_R20_seed3      igvnd_wMK   heuristic_    14615.50     138.50     719.50    46         -      60.3
  scn_chain_medium_P5_R20_seed3      igvnd_wDLY  heuristic_    67865.50     137.50     677.00    28         -      60.1
  scn_chain_medium_P5_R20_seed3      igvnd_wMOV  heuristic_      895.50     155.50     740.00     0         -      60.0
  scn_chain_medium_P5_R30_seed3      igvnd_wMK   heuristic_    26012.00     234.50    2490.00    72         -      60.3
  scn_chain_medium_P5_R30_seed3      igvnd_wDLY  heuristic_   192582.50     226.50    1923.00    56         -      60.3
  scn_chain_medium_P5_R30_seed3      igvnd_wMOV  heuristic_     2394.00     233.00    2161.00     0         -      60.2
  scn_chain_medium_P5_R5_seed3       igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed3       igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.3
  scn_chain_medium_P5_R5_seed3       igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wMK   heuristic_     6583.00      64.50     119.00    14         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wDLY  heuristic_    11081.00      71.00     110.00    10         -      60.0
  scn_chain_tight_P5_R10_seed3       igvnd_wMOV  heuristic_      205.00      66.00     139.00     0         -      60.2
  scn_chain_tight_P5_R20_seed3       igvnd_wMK   heuristic_    15004.00     140.50     924.00    30         -      60.1
  scn_chain_tight_P5_R20_seed3       igvnd_wDLY  heuristic_    80425.00     145.00     802.50    30         -      60.1
  scn_chain_tight_P5_R20_seed3       igvnd_wMOV  heuristic_     1032.50     161.00     871.50     0         -      60.1
  scn_chain_tight_P5_R30_seed3       igvnd_wMK   heuristic_    26603.00     238.00    2723.00    80         -      60.3
  scn_chain_tight_P5_R30_seed3       igvnd_wDLY  heuristic_   238915.50     259.50    2386.00    56         -      60.2
  scn_chain_tight_P5_R30_seed3       igvnd_wMOV  heuristic_     2665.00     233.00    2432.00     0         -      60.2
  scn_chain_tight_P5_R5_seed3        igvnd_wMK   heuristic_     3104.00      31.00       2.00     2         -      60.0
  scn_chain_tight_P5_R5_seed3        igvnd_wDLY  heuristic_       34.00      32.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed3        igvnd_wMOV  heuristic_       37.00      31.00       6.00     0         -      60.0
  scn_hub_loose_P5_R10_seed3         igvnd_wMK   heuristic_     6355.50      63.50       5.50     0         -      60.0
  scn_hub_loose_P5_R10_seed3         igvnd_wDLY  heuristic_      613.50      63.50       5.50     0         -      60.0
  scn_hub_loose_P5_R10_seed3         igvnd_wMOV  heuristic_       69.00      63.50       5.50     0         -      60.0
  scn_hub_loose_P5_R20_seed3         igvnd_wMK   heuristic_    13355.00     129.50     405.00     0         -      60.1
  scn_hub_loose_P5_R20_seed3         igvnd_wDLY  heuristic_    41331.50     131.50     412.00     0         -      60.2
  scn_hub_loose_P5_R20_seed3         igvnd_wMOV  heuristic_      538.50     129.50     409.00     0         -      60.1
  scn_hub_loose_P5_R30_seed3         igvnd_wMK   heuristic_    24750.00     232.00    1510.00    40         -      60.3
  scn_hub_loose_P5_R30_seed3         igvnd_wDLY  heuristic_   152260.00     248.00    1519.50    62         -      60.2
  scn_hub_loose_P5_R30_seed3         igvnd_wMOV  heuristic_     1708.50     217.50    1491.00     0         -      60.3
  scn_hub_loose_P5_R5_seed3          igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed3          igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed3          igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed3        igvnd_wMK   heuristic_     6420.50      63.50      70.50     0         -      60.0
  scn_hub_medium_P5_R10_seed3        igvnd_wDLY  heuristic_     6393.00      77.00      63.00    16         -      60.0
  scn_hub_medium_P5_R10_seed3        igvnd_wMOV  heuristic_      134.00      63.50      70.50     0         -      60.0
  scn_hub_medium_P5_R20_seed3        igvnd_wMK   heuristic_    13373.00     127.50     623.00     0         -      60.1
  scn_hub_medium_P5_R20_seed3        igvnd_wDLY  heuristic_    60229.50     129.50     601.00     0         -      60.1
  scn_hub_medium_P5_R20_seed3        igvnd_wMOV  heuristic_      723.50     129.50     594.00     0         -      60.1
  scn_hub_medium_P5_R30_seed3        igvnd_wMK   heuristic_    26032.50     239.00    2064.50    68         -      60.4
  scn_hub_medium_P5_R30_seed3        igvnd_wDLY  heuristic_   189669.50     219.50    1894.50     0         -      60.4
  scn_hub_medium_P5_R30_seed3        igvnd_wMOV  heuristic_     2394.00     233.00    2161.00     0         -      60.2
  scn_hub_medium_P5_R5_seed3         igvnd_wMK   heuristic_     3100.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed3         igvnd_wDLY  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed3         igvnd_wMOV  heuristic_       31.00      31.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wMK   heuristic_     6478.50      63.50     128.50     0         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wDLY  heuristic_    11593.00      77.00     115.00    16         -      60.0
  scn_hub_tight_P5_R10_seed3         igvnd_wMOV  heuristic_      186.00      66.50     119.50     0         -      60.2
  scn_hub_tight_P5_R20_seed3         igvnd_wMK   heuristic_    13474.00     127.50     724.00     0         -      60.2
  scn_hub_tight_P5_R20_seed3         igvnd_wDLY  heuristic_    73729.50     129.50     736.00     0         -      60.2
  scn_hub_tight_P5_R20_seed3         igvnd_wMOV  heuristic_      865.50     130.50     735.00     0         -      60.1
  scn_hub_tight_P5_R30_seed3         igvnd_wMK   heuristic_    24996.50     225.50    2446.50     0         -      60.3
  scn_hub_tight_P5_R30_seed3         igvnd_wDLY  heuristic_   222863.00     237.00    2225.50    76         -      60.3
  scn_hub_tight_P5_R30_seed3         igvnd_wMOV  heuristic_     2410.00     219.50    2190.50     0         -      60.3
  scn_hub_tight_P5_R5_seed3          igvnd_wMK   heuristic_     3101.00      31.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wDLY  heuristic_      131.00      31.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed3          igvnd_wMOV  heuristic_       32.00      31.00       1.00     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMK   heuristic_     6347.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wDLY  heuristic_     9812.50      62.50      97.50     0         -      60.0
  scn_none_tight_P5_R10_seed3        igvnd_wMOV  heuristic_      160.00      62.50      97.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMK   heuristic_     6261.00      62.50      11.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wDLY  heuristic_       74.50      64.50       0.00    10         -      60.0
  scn_two_rows_loose_P5_R10_seed3    igvnd_wMOV  heuristic_       66.00      65.50       0.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMK   heuristic_    13061.50     126.50     411.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed3    igvnd_wDLY  heuristic_    37331.50     131.50     372.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed3    igvnd_wMOV  heuristic_      498.50     128.50     370.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed3    igvnd_wMK   heuristic_    22987.50     213.00    1687.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed3    igvnd_wDLY  heuristic_   133730.00     230.00    1335.00     0         -      60.3
